time,cpu_usage,memory_usage,network_activity,anomaly
1488,0.6602724846692807,-0.7077298699940529,-0.0857894757342974,0
1489,0.7928840175627959,-0.6233337796349009,-0.16745696256739073,0
1490,0.6952884422173536,-0.7316628628155722,-0.05104985587635959,0
1491,0.8438455633833758,-0.6891429183219308,0.135428819958443,0
1492,0.680705875791782,-0.6939635165105685,0.0059173465560496095,0
1493,0.7110575862743822,-0.6474486289400421,0.13742909135733763,0
1494,0.771777101715548,-0.6561981501890305,0.01790209142295196,0
1495,0.7877483648862154,-0.7291128031885263,-0.07647077295879626,0
1496,0.7832222719020054,-0.7568499028595151,0.1277619013231722,0
1497,0.7332007630492493,-0.7730320250369044,0.021232614066789893,0
1498,0.7165536585750701,-0.7585842516940278,0.09618388324273974,0
1499,0.6874784260106894,-0.7748488264750877,-0.10683281711205715,0
1500,0.6892058939654487,-0.7320065423909097,0.10387562896145033,0
1501,0.6150992877050657,-0.7451372079262599,0.10688892755441987,0
1502,0.5940550973929475,-0.7429508105535466,0.028976714435653552,0
1503,0.6270392907610636,-0.7158876024060383,-0.08069220858097825,0
1504,0.610879034294223,-0.6919413652451292,-0.00460088287126119,0
1505,0.588845176432577,-0.7850061771541552,0.06112911472382442,0
1506,0.6383831146019451,-0.7423415604888268,0.023457001993653366,0
1507,0.6433258101165487,-0.8208934296739175,0.060108273810776415,0
1508,0.5919181459028592,-0.7499754123540283,0.10122459076529051,0
1509,0.6532528082506948,-0.7619847228235583,-0.06484466533719213,0
1510,0.5141124139533133,-0.7703922959955187,-0.11550756209601393,0
1511,0.5532773429470895,-0.8217804356179692,-0.0037538801372241854,0
1512,0.5188263505695614,-0.8654900213579346,-0.03297431588698679,0
1513,0.4529923201502377,-0.907303514014583,0.07858464131561502,0
1514,0.5337821696561089,-0.8450001744490496,-0.10744983896588081,0
1515,0.5233720903013002,-0.7716846097833098,0.10203818741776796,0
1516,0.5966222691494338,-0.8690795719700012,0.1353612109546766,0
1517,0.5439285879378539,-0.8194977296134536,3.049642622898043e-05,0
1518,0.45256564584306,-0.8216373461549057,0.006073612558130447,0
1519,0.5878162216467401,-0.8830137017498491,-0.07675465012301531,0
1520,0.5474503736300658,-0.8079197411351051,-0.054266089897406646,0
1521,0.5067420300874435,-1.0239902395725065,-0.04083366806456837,0
1522,0.45750363271527383,-0.9444270806346842,0.1442940067837931,0
1523,0.41199968617226695,-0.9337152176443949,-0.007187078581077398,0
1524,1.3638433292446006,-0.003378600323111547,0.42878406151460546,1
1525,0.4965595995617487,-0.8801416941429941,0.02553543421120036,0
1526,0.5273599790237615,-0.8868292521803443,0.0826290124622276,0
1527,0.5012580225857004,-0.885917781991913,-0.002541136932159493,0
1528,0.3905761482966303,-0.880008843185282,0.14692134397269893,0
1529,0.3499190194192573,-0.9614227731068171,0.0777508667265898,0
1530,0.40378488547617225,-0.9788395837546592,-0.10491287298878536,0
1531,0.2991196131726767,-0.902036239765557,-0.05514328123964021,0
1532,0.3944622216450707,-0.9571930865457502,0.02262262814246089,0
1533,0.36164813103756915,-1.007941926752417,-0.16661892380266075,0
1534,0.3364139571572487,-0.884494710834599,0.03363567374706146,0
1535,0.27063217950701635,-0.8668572748992555,-0.17615824272546485,0
1536,0.366663852377222,-0.86221111044562,0.10234334555645097,0
1537,0.3049312211434664,-0.9340815474308954,0.09072736847917084,0
1538,0.26361968106886663,-0.9154037648729044,0.050478136091507086,0
1539,0.16901946063426096,-0.8813807254223194,-0.06758783643523114,0
1540,0.30174261149317044,-0.985023706388352,0.017020282461353894,0
1541,0.3821864104434715,-0.9004025184836772,-0.05133774875146491,0
1542,0.3670629080632429,-0.9450544839347652,-0.10308152774500663,0
1543,0.2515428514743331,-0.9159307243497934,-0.03387430117714108,0
1544,0.23465733871558858,-0.955007506418771,0.06982655364920956,0
1545,0.27855045539392387,-0.9020987420586574,0.004381419283176093,0
1546,0.19551076052558825,-0.9582381191504723,0.14507099241344232,0
1547,0.25081337457208214,-1.0460190493595265,0.07657805394802747,0
1548,0.2642979684149271,-0.9015323726792348,0.06586908139056186,0
1549,0.2775881913973698,-1.0237164371937335,-0.1608926549445604,0
1550,0.20145977811379895,-0.9158005523066886,-0.028515853015527837,0
1551,0.18648909958745236,-0.9849813250337499,-0.10643724104341996,0
1552,0.1429592958021605,-0.9235863037436569,-0.018300287962390412,0
1553,0.1356813597948825,-0.9274678564353653,-0.06932761239231569,0
1554,0.15585068286845888,-0.9644201528295473,-0.03776049530579387,0
1555,0.17567543544756914,-0.9621229581220205,0.10611627323738507,0
1556,0.193103193476726,-0.9679419614523649,0.047524992900583395,0
1557,0.09736707441598588,-1.0911893919196571,0.1007114428981635,0
1558,0.20224875769532846,-0.985907355964305,-0.16006831090159857,0
1559,0.10413369516599341,-1.048853606956248,0.005797469661566357,0
1560,0.10668528758202225,-0.985618267996532,0.0966704981396601,0
1561,0.060446070147937805,-1.0523525626000985,0.15062959148871558,0
1562,-0.033362137686336696,-1.0553813227251707,-0.15480883896924932,0
1563,0.12208658145301955,-0.9167156784166433,-0.035148363616117,0
1564,0.10475315443098529,-0.9442190165290493,0.10342266740047629,0
1565,0.04386443862248414,-0.9985277293062,-0.019227831281144536,0
1566,0.051294416208297285,-0.9896115504422,-0.09104176741697238,0
1567,0.06375111065283676,-1.011675282971537,-0.15499991784960077,0
1568,-0.05016766903946566,-0.9711152344997075,-0.09487015346631669,0
1569,-0.008490331964304446,-1.033641383168096,-0.16889016685637293,0
1570,0.04767641776702693,-0.950281280205942,0.005846045683402571,0
1571,-0.06475120180134249,-1.0126522679126986,0.08963101857786598,0
1572,0.0026414552080028884,-1.0209199092069505,-0.1260974758908604,0
1573,-0.0898640387548377,-0.9986715501218715,0.02577297412110527,0
1574,-0.008709753048840016,-1.0290442092861423,0.0845271029445867,0
1575,-0.043806426833714975,-0.9826824692049099,-0.00027083268483496455,0
1576,0.9137461040769468,-0.4371408234865364,0.2839679526705616,1
1577,-0.003759980010385272,-0.9746501588591175,0.03862115546625031,0
1578,-0.10870402379636901,-0.9366061495088397,-0.005464694476447034,0
1579,-0.12245736664588937,-1.0326029584327003,-0.01565046486008555,0
1580,-0.0818783903661345,-1.002296381738047,-0.05468372457604648,0
1581,-0.044427897580323214,-0.9717322320714306,0.00867874262740413,0
1582,-0.16259358493313386,-1.015523315274409,0.050981790844696,0
1583,-0.11865005026804044,-0.9693467270694958,0.23906481343358488,0
1584,-0.11021259321730408,-0.9635258642153544,0.011233206838720484,0
1585,-0.10690434811195665,-0.9357666418156906,0.15111411600126734,0
1586,-0.1426296051076539,-1.0187641641689913,0.03577550834268766,0
1587,-0.17967998418000303,-1.034039509468141,-0.00995283276477534,0
1588,-0.2125688798878121,-1.0006170132743446,0.014854752771129246,0
1589,-0.17672583253836838,-1.0318646341197024,-0.12217363696925095,0
1590,-0.2444655319734697,-0.9533926334040096,0.030586027075203772,0
1591,-0.3467325745333329,-1.0377474741428931,-0.19920650648213725,0
1592,-0.18862346279731673,-0.8609534885745936,-0.08626663578885319,0
1593,-0.17502006862756309,-0.9106545571454148,0.010984309313381069,0
1594,-0.3481067686380827,-0.9725712581988116,0.11939822731788444,0
1595,-0.29016702245255405,-0.9274820992899824,0.14306243969983942,0
1596,-0.21841914667387324,-1.0502466100431216,-0.023654657964093478,0
1597,-0.15617352126746514,-0.839695703300625,0.015571731953044088,0
1598,-0.2676541397845942,-0.9927363678915455,0.0984362469582028,0
1599,-0.3147126334865298,-0.9665154536263643,-0.13294935721929188,0
1600,-0.29704813872030733,-1.0504561446828065,0.04047475053155036,0
1601,-0.22872153585590213,-0.9304182473283422,-0.08278928673658091,0
1602,-0.33929585962998643,-1.0070274801955972,-0.01718250446767187,0
1603,-0.3564588453574872,-0.943509973805649,-0.045902325049431536,0
1604,-0.3501063658245336,-0.9725941145866902,0.04353581270481475,0
1605,-0.38307296817149694,-0.9959606834920124,0.055030367400909025,0
1606,-0.33867682962767626,-0.9788904490750434,0.08910786773973972,0
1607,-0.2729457494255943,-0.923887993068878,0.034819882846444834,0
1608,-0.3473596179428409,-0.9956634472426715,0.017165376996889647,0
1609,-0.3854288148992907,-0.9653478278629484,0.1854023800438602,0
1610,-0.3966619806297863,-0.8909691310099057,-0.15243590701971774,0
1611,-0.4694530281865449,-0.7901419495808761,0.16956098601292396,0
1612,-0.3563209404393619,-0.8924276197709556,-0.02898219088683969,0
1613,-0.41351118338316417,-0.9581196303389976,0.05708915863683052,0
1614,-0.42774525185685774,-0.9264705193206629,-0.03256596805936011,0
1615,-0.2681259386531981,-0.9023028123720122,-0.07025416295516261,0
1616,-0.4218609547200535,-0.9170305746009835,0.048457719279422856,0
1617,-0.4833617562399774,-0.8499935279388318,0.10421283086144434,0
1618,-0.47601911029347466,-0.8797703574337743,0.047300795496740516,0
1619,-0.4061625020272103,-0.8406599439868401,-0.054211578668288234,0
1620,-0.46675846587157793,-0.8970946798771161,0.361135006281567,0
1621,-0.5531258424207995,-0.8103292699915097,0.11985736708662523,0
1622,-0.4439923330892911,-0.8800726911093928,0.09333423042072528,0
1623,-0.5320538254384357,-0.9153648621552213,-0.03529642307422042,0
1624,-0.4136247094474649,-0.7529096266346824,-0.06251657882890393,0
1625,-0.4618794435323769,-0.9479086331768981,-0.027983907584293935,0
1626,-0.5467886024060354,-0.8883951169754337,0.10814065443924832,0
1627,-0.4688599085275826,-0.8775228630745289,-0.0990604337075828,0
1628,-0.5379528794506409,-0.7153848301610932,-0.1068203831454317,0
1629,-0.507087765469192,-0.745001793623793,0.053954753336101814,0
1630,-0.5338156304220556,-0.7551093908885391,0.031919644464212034,0
1631,-0.6086401213357098,-0.8407168115406936,-0.0770313537890896,0
1632,-0.6067131657445038,-0.6971706408799896,-0.10912035784152248,0
1633,-0.5311935657034025,-0.7942757562581879,0.1437896993368432,0
1634,-0.6075280369665311,-0.7579627346548377,0.035700442529956196,0
1635,-0.619010278867337,-0.7918929989164744,-0.13635358637280326,0
1636,-0.6545626877301859,-0.7973228742303391,-0.1293625536082294,0
1637,-0.5935446283903234,-0.8013307727606911,-0.03615119724504693,0
1638,-0.5194548866692164,-0.7930372586089043,0.07328418069976332,0
1639,-0.6837520717110199,-0.7458658415038476,0.05950088021082799,0
1640,-0.6368957095143095,-0.7515879706033023,0.11316785370012178,0
1641,-0.5751631007903389,-0.7651020715021409,-0.14903498074607976,0
1642,-0.6573590674618462,-0.6815564935928713,0.022384668977965674,0
1643,-0.6382959402702104,-0.8987988342622459,0.1425910332321361,0
1644,-0.7215056477709322,-0.7183202605338425,0.1332801730476099,0
1645,-0.6543752197439443,-0.7012067488591989,0.03589099814126859,0
1646,-0.692484812600992,-0.672950893287456,0.23480185086538763,0
1647,-0.6411098121225426,-0.7266749319658621,0.06092851164158597,0
1648,-0.6382266828282096,-0.7060953372238395,0.10427466328413432,0
1649,-0.5752477177882154,-0.6601822535701594,0.004444791877550673,0
1650,-0.6828036837084442,-0.6278387372887045,-0.07809752928442872,0
1651,-0.7024837910789099,-0.7102710024080462,-0.08752092007787461,0
1652,-0.7159707796063293,-0.6746730357981798,0.018161521479442014,0
1653,-0.7501921287081819,-0.5968019469334216,-0.021150200685020694,0
1654,-0.7223801885060478,-0.7795727466438649,-0.17685856699134814,0
1655,-0.7607710879755882,-0.7004454339615678,-0.10257935849257412,0
1656,-0.7442000059645768,-0.5851598222361644,-0.031840357405409296,0
1657,-0.6932899536287885,-0.5962657020679598,0.07272793759371594,0
1658,-0.8159678179538961,-0.6171462170671366,-0.0016073886162074583,0
1659,-0.7150410574832495,-0.6580098788223201,-0.007206421050051395,0
1660,-0.7124963251673052,-0.671918960195657,-0.09869126270033163,0
1661,-0.790494763319218,-0.6495740340076929,0.002316608006209883,0
1662,-0.8968448818755884,-0.5347360589951964,0.13191010274459877,0
1663,-0.8272249616806382,-0.6356206083475664,0.015557511275855702,0
1664,-0.7379861776764146,-0.5911289101875895,-0.1507313581481862,0
1665,-0.8099010678764927,-0.6258274056434275,-0.12515227943045312,0
1666,-0.8645636610408611,-0.5378864731839307,0.0588788877223153,0
1667,-0.8455967209759808,-0.5987866379606297,-0.022431547522261966,0
1668,-0.7840043639639325,-0.5684979831496028,-0.007458023010351422,0
1669,-0.8042934744055149,-0.639498998633411,-0.061273417501475705,0
1670,-0.8490883829782315,-0.6276543746044826,0.05034122121999125,0
1671,-0.86091091033446,-0.5382036758006639,-0.03009177132453493,0
1672,-0.8675012526530583,-0.5963927076144087,-0.018661322172860467,0
1673,-0.8992927192550079,-0.4163750192323657,-0.08512233916631264,0
1674,-0.7775769738757975,-0.6161478456488433,0.09216912981427698,0
1675,-0.8795494962684726,-0.5444714870791332,-0.022113279161642147,0
1676,-0.8075769185975132,-0.4949682650334141,0.06078803331197599,0
1677,-0.7972835711127755,-0.505350961619776,-0.11935915640340178,0
1678,-0.8282610236620297,-0.5335438848708124,0.17338831383786082,0
1679,-0.9044969621408125,-0.5174274680574212,0.12773740385132223,0
1680,-0.8673805290646741,-0.5102112912863245,-0.1909797669658927,0
1681,-0.8933391450139216,-0.4661161160062299,-0.08019374750637151,0
1682,-0.9417875766507244,-0.34523984301657223,0.047763439100988486,0
1683,-0.8847679789467849,-0.42995141563102934,-0.1319728656149004,0
1684,-0.9642312941660164,-0.36567185448955636,-0.013159408216332581,0
1685,-0.8500981695840469,-0.390394178833632,0.04266317859767969,0
1686,-0.9368248908151408,-0.3509344194388766,-0.01847259119794835,0
1687,-0.9075565714584073,-0.5374696352655337,0.05388387035370963,0
1688,-0.90737892828582,-0.40349845518034727,-0.06933299046018816,0
1689,-0.9383251845951741,-0.3136840897206279,-0.22441815421681222,0
1690,-0.8997893226606046,-0.39835505500063983,0.09821153121650608,0
1691,-0.9565203607628882,-0.27233503208645166,0.09758146536025304,0
1692,-0.89276820151581,-0.27691856353965155,0.25036366422883327,0
1693,-1.0070963063315548,-0.36518887691799395,-0.22071865179343148,0
1694,-0.936848620323373,-0.35747561399818134,0.07508321093468157,0
1695,-0.8494971103552947,-0.37354959563095863,-0.19686821380833872,0
1696,-0.9996414439786738,-0.34486859391249897,0.17564932816753193,0
1697,-0.9865984820183992,-0.36550657570675665,0.04878668336960095,0
1698,-0.9300069264235477,-0.2728944161966394,-0.09519288476762532,0
1699,-0.9496187457883756,-0.3575657193533465,0.07802224746014358,0
1700,-0.9438659869158789,-0.24497668724208582,-0.05530450077169359,0
1701,-0.93964165341835,-0.23413183046765,0.030041609955126905,0
1702,-0.9349720452462423,-0.3389418594776753,0.0205960716209084,0
1703,-0.9137335653188381,-0.1687109948571876,0.17441681361472947,0
1704,-0.9511411422644791,-0.21081712642062259,0.18149259100865126,0
1705,-0.9860113131382678,-0.18928470647488244,-0.059726537327350594,0
1706,-0.9425387066122194,-0.2549522072582295,0.10581056179960363,0
1707,-0.8832946402669142,-0.17612762917752686,0.03548401555702975,0
1708,-0.4270725130908316,0.8938989245515276,-0.006945509966579055,1
1709,-1.0309642063984126,-0.19257108673468404,-0.06962283803721801,0
1710,-0.9287109716172948,-0.07771294816069758,0.23361460995996242,0
1711,-0.9918129215156287,-0.16575646295719912,0.03578544011046551,0
1712,-1.096057620290117,-0.10105423243044481,0.09997795795175225,0
1713,-0.9465845972119118,-0.13356110061986065,-0.0212044312366991,0
1714,-1.0171547337031672,-0.10903866183908233,-0.05399419147193418,0
1715,-0.9962485938495975,-0.21197071800421036,0.002726450763447467,0
1716,-0.9763573471683155,-0.09992794354879392,-0.026610405524621718,0
1717,-0.9845665188612813,-0.14529406339519976,-0.14932529310315984,0
1718,-0.9596546428248725,-0.14091904705361968,-0.10033254574540318,0
1719,-1.0178377711478084,-0.0014379361428208254,0.07078845144122309,0
1720,-0.9712447761327919,-0.08936670713495759,-0.03806906891024109,0
1721,-1.010614324167215,-0.11887051789242359,0.0025704882027907123,0
1722,-0.9613336276223996,-0.07668236887552464,0.023492305049721066,0
1723,-0.9680431122616036,-0.11376278751279616,0.03130500488187198,0
1724,-1.0460208760436611,0.032944332733483385,0.11465790613153706,0
1725,-0.9452873655504656,-0.06353966753751292,-0.1098695815068532,0
1726,-1.0266222162185554,0.007706502254212783,0.05702527235436246,0
1727,-0.9595587450812192,0.059045852987570785,0.07550277935196478,0
1728,-0.9816348650274319,-0.02376722912268045,0.09858517790015056,0
1729,-0.9080276434702255,0.037841290173233136,-0.14129175994148724,0
1730,-1.0109477301916037,-0.030265494571575485,0.025481921834699817,0
1731,-1.016977898031986,0.15352380238026042,0.17160759463985176,0
1732,-1.0001207153006288,0.088047722899978,-0.00991205191566232,0
1733,-1.0138464867872434,0.04158766363841747,0.04834947019642914,0
1734,-0.9581282972701871,0.022560446683440788,0.07803955945851848,0
1735,-1.0782790058034102,0.06548033307502123,-0.10254698443982604,0
1736,-1.049385933836869,0.06415188413178152,0.18338247289999746,0
1737,-1.049230627105775,0.18876109244229203,0.04995007969689037,0
1738,-0.9473641863571625,0.03979081181398097,0.05195028141934262,0
1739,-0.9082884951282386,0.1177511956010794,-0.16620273780105352,0
1740,-0.9978818413975064,0.12002669659679217,0.0794544798213313,0
1741,-0.9998414182325978,0.12499346614393225,0.05064103413791374,0
1742,-0.9865395363128591,0.13534044335789705,0.16241913277220643,0
1743,-0.9304910383441156,0.14486095353212342,-0.03112652143043535,0
1744,-1.033396561518531,0.20419594896423904,-0.09876583295984417,0
1745,-0.973455704938781,0.20085396545095907,-0.06822389947743332,0
1746,-0.934860985258651,0.20119538084137428,-0.05049782350072989,0
1747,-0.9567145096560397,0.03837736448204601,-0.11188465181313739,0
1748,-0.9703403126246766,0.21487460108918358,0.12901600237659933,0
1749,-0.9277192830050064,0.12689092584506922,0.13276978629316669,0
1750,-1.1107876201181195,0.25175597136825056,-0.01957917011400552,0
1751,-0.9394890955388776,0.30290995713441937,-0.0392759922084194,0
1752,-1.0037461642440586,0.1925953403530083,-0.18154819133193123,0
1753,-1.0601364400739643,0.23551657656133668,0.06959612553036047,0
1754,-0.9405102207259923,0.2283112837677577,0.16534401088258432,0
1755,-0.8947563726851782,0.32969828645851634,-0.06371947172595566,0
1756,-0.9675843317886652,0.2822989281380497,-0.011678452577639813,0
1757,-0.9102447144210722,0.3735570845844373,0.04342914613157309,0
1758,-0.874355276559785,0.317392693562892,0.1724418360609906,0
1759,-0.8862087183348732,0.318362190055624,0.019977622183509458,0
1760,-0.8668462714495543,0.31915409404938516,0.019542991602651865,0
1761,-0.9085332966094883,0.36611585966514404,0.017931850115980315,0
1762,-0.9385685992838751,0.24777192321858973,-0.14250325069036732,0
1763,-1.0190449486468443,0.34832994399102496,-0.14467906538298647,0
1764,-0.9477622653981609,0.3499325311248435,-0.08079951691148726,0
1765,-0.9740404085625982,0.3990425585745694,0.10128905740373727,0
1766,-0.8196566936957072,0.3626870239690022,-0.033535707054599316,0
1767,-0.9332310513565661,0.32939866270022955,-0.052960404880229274,0
1768,-0.9144170086543658,0.3909280650793414,-0.05471746041437678,0
1769,-0.8890514114924518,0.34560459608726857,-0.01376568784726773,0
1770,-0.9104023274725619,0.31262962876950556,0.17021079341016404,0
1771,-0.8236954097818584,0.4543540914081547,-0.015119738569712155,0
1772,-0.9353550978631888,0.4560144744552077,-0.07862974053748584,0
1773,-0.8901765034782114,0.45943666572305153,0.00252456290816329,0
1774,-0.9326246620508791,0.5102056544751101,0.1755083605761537,0
1775,-0.9570069654858887,0.4207402481646106,-0.05028247189356159,0
1776,-0.9170099017875026,0.39132334603729185,-0.11810050084309452,0
1777,-0.8836002530060034,0.4682184873119106,-0.05009912697304171,0
1778,-0.8984523161842611,0.4631387125389622,0.012876373634843294,0
1779,-0.9067593477672323,0.4471446420853704,0.068824095082534,0
1780,-0.937518052669173,0.4939637451140257,0.1006883578682246,0
1781,-0.8663346193337772,0.476022925137408,-0.10457172739623284,0
1782,-0.932306303405062,0.42339923804294366,-0.09508453344590698,0
1783,-0.8138727242059538,0.5016854679133557,-0.032326225938749,0
1784,-0.8424735855882874,0.47541797036631306,0.06844930246968961,0
1785,-0.9141085402010064,0.5522583353011764,-0.12600078976522555,0
1786,-0.8512426886775029,0.5162593296851083,-0.06073269104176972,0
1787,-0.8678577471747871,0.6129728715314973,-0.0592743729411948,0
1788,-0.8086758691437324,0.6458590927498473,0.09417488553643708,0
1789,-0.7519142773606922,0.6078527834915096,0.05282607606644375,0
1790,-0.9069157351437737,0.5044929433029594,0.090371836104992,0
1791,-0.801544804670217,0.6654063859670805,0.13386779742330543,0
1792,-0.8093610164339012,0.6769759279960076,-0.030565009508908055,0
1793,-0.7617655060911567,0.6071129320048465,-0.11874061548536818,0
1794,0.1914958314244004,1.707770079682361,0.7236632608661284,1
1795,-0.8206492553870397,0.5943740086730652,-0.183810756505884,0
1796,-0.792744859373614,0.5364447485839792,-0.04587668296661928,0
1797,-0.8102571506517098,0.5994791279666986,-0.038422261483173833,0
1798,-0.7102421511591187,0.7316309489675915,0.07875534068050477,0
1799,-0.7564871723188558,0.5782199491994253,0.0016914217176603975,0
1800,-0.6559277124840258,0.6602927723406549,-0.04903284443426062,0
1801,-0.7473796813827716,0.6695006346546122,-0.011599872616058583,0
1802,-0.7730519389141479,0.6495546807452237,-0.10389734837147642,0
1803,-0.8065285175304822,0.6603697461311472,0.10254065707512867,0
1804,-0.8141378953731,0.693432462000373,-0.07859155628095085,0
1805,-0.7962534248831963,0.6689170859317084,-0.11399312719358956,0
1806,-0.6966843072897326,0.6330577739704771,0.08178819667074701,0
1807,-0.6775273973139072,0.7219773762933935,0.05741642083638515,0
1808,-0.7748758964330612,0.771888066600588,-0.17236853785590117,0
1809,-0.6438475774274138,0.7686205003678931,0.08550016347102224,0
1810,-0.7054668181396719,0.6915047244394561,-0.07415926390940565,0
1811,-0.6666202565717095,0.6762065268739951,-0.03741045275639198,0
1812,-0.5859276219446143,0.731261077192448,0.018702010769393745,0
1813,-0.6142087804406217,0.8304880490213693,0.05866248826168217,0
1814,-0.6649234669802835,0.7909311704903583,0.044547917468752654,0
1815,-0.6884375850563037,0.8003264288984406,-0.004981833090600245,0
1816,-0.7437853957917394,0.8160214589824482,-0.04246433289159107,0
1817,-0.6644053246947151,0.7988902036353485,0.04122206935654473,0
1818,-0.6311943594391329,0.7901277824669984,-0.011838783734422808,0
1819,-0.6621249493529053,0.8233797704135242,0.1805354459125924,0
1820,-0.12953157292579243,1.583833911079984,0.38954159796295157,1
1821,-0.5929965948910658,0.7316377298510024,-0.09234156249903548,0
1822,-0.6000286713405916,0.8444389018585176,-0.04775999513736513,0
1823,-0.6131738064059694,0.876023306890807,0.004819217725982952,0
1824,-0.5640706819972254,0.763990738149873,0.12994312150704548,0
1825,-0.5421788714833847,0.8666823532025341,0.14111050091121352,0
1826,-0.61051191908012,0.9152259507752933,-0.039613472036556435,0
1827,-0.4771058087335941,0.836593622968314,-0.0933634216589443,0
1828,-0.5441875320616509,0.8012404218733179,-0.10614976412061874,0
1829,-0.5298674166635643,0.8536418494896466,0.025242875721578014,0
1830,-0.4868978684639037,0.8252298537208381,0.23037843092174934,0
1831,-0.5020942444557773,0.8271004080060305,0.05390941042551023,0
1832,-0.45749330563853385,0.8846906852640017,-0.15939125266840073,0
1833,-0.4821385007965723,0.7878532741165041,-0.07260041032460013,0
1834,-0.5184115004539943,0.8007647644595374,-0.0623914201844913,0
1835,-0.460960599570291,0.8787599219254043,-0.08220025201149081,0
1836,-0.527420327126868,0.8814263394773454,-0.03878938249342203,0
1837,-0.4559572493924289,0.9043776303500318,0.036939486101994184,0
1838,-0.45415181399491955,0.985530586746452,0.06819811693226467,0
1839,-0.4539559884533896,0.9014752587617292,0.10917634909166439,0
1840,-0.4409924976438401,0.9305487799015097,0.05242025730471778,0
1841,-0.5196300946288392,0.8561640777641613,-0.1954150240328841,0
1842,-0.4439033546134441,0.9475476665625042,-0.10573045875313135,0
1843,-0.4027126846779143,0.8869503846522111,-0.015809403685919123,0
1844,-0.39020919549015864,0.9208687878261336,0.014727985576747897,0
1845,-0.44039303762171333,0.9157914042227459,0.0861418359876257,0
1846,-0.3164922534136797,0.9767265138851767,0.004318417621677272,0
1847,-0.41381677530107697,0.8633304340746767,0.005070725386367436,0
1848,-0.3127285098029156,0.81832590756447,0.023779736313905935,0
1849,-0.330498868838586,0.925381533935762,-0.02550217387812019,0
1850,-0.3747919839618027,0.9629514565935122,0.008688513987781159,0
1851,-0.2443028576001286,0.9505161357902899,0.11258321790117508,0
1852,-0.3833047210167562,1.0077963626413178,-0.0083910898784003,0
1853,-0.26818728592849866,0.9712436504237231,-0.0030212726784283337,0
1854,-0.2546065796492455,0.9242765293553346,-0.003358540476718952,0
1855,-0.328626943631926,0.8391966213740591,0.12977738137911687,0
1856,-0.21590339645417475,0.9465051545373091,-0.11080533268294424,0
1857,-0.28843116303842525,1.012576017248003,0.17758468947911954,0
1858,-0.2518687390417802,0.9442868618840655,-0.11763818545155132,0
1859,-0.24363528164437906,0.9679200599617536,-0.06542202613277591,0
1860,-0.2536890988101483,0.9900902056543853,0.07447382697153197,0
1861,-0.19673083907195305,0.9206788189759646,0.10303166954736714,0
1862,-0.1878706807681017,1.0049293337355674,-0.14034990169984882,0
1863,-0.3052228252013358,1.0578503536764619,-0.1092701863247086,0
1864,-0.14280854469807233,0.9694827232413653,0.027784280947184783,0
1865,-0.2813586841639868,0.9237014848800962,0.23444193877637962,0
1866,-0.13679547922206503,0.9787579551024832,0.12462627809986807,0
1867,-0.12225739515278466,0.8727038935227682,-0.02480970496318103,0
1868,-0.22329297694357048,1.0025049631617096,-0.24191291380757562,0
1869,-0.17942049894425982,1.0099116546963596,0.008164273442115923,0
1870,-0.20428425923849558,1.072619157386424,0.03622968036465537,0
1871,-0.14984941881788433,0.9805781270357895,-0.03826951410828036,0
1872,-0.14459551278117566,1.0120436305799811,-0.08507239905465956,0
1873,-0.08028828395466303,0.9497972944518791,0.015916526032138827,0
1874,-0.04382145822672667,0.9761833941008619,-0.09422611938939608,0
1875,-0.02960735635935037,0.9187891292032689,0.1872448660808724,0
1876,-0.11754466052203698,0.9862530668705809,0.15167447975338172,0
1877,-0.08993312162323613,0.9815716387323756,0.06579126315927611,0
1878,-0.15367175915337447,1.012541950307364,0.008971056911931645,0
1879,-0.09981422454641925,0.9670472262160177,-0.06601640866135598,0
1880,-0.0012930592234945346,1.0029396241359647,-0.0020787183890901206,0
1881,0.04123353416509129,0.982548763758036,0.1639297135207276,0
1882,-0.09126906221251904,0.9829882861306778,0.08686540584366283,0
1883,-0.04917788804513472,1.003826905358451,0.02036922784764595,0
1884,-0.01087606395319374,1.0019804896450615,0.09239743341675954,0
1885,0.01445213638762653,1.0380586033497436,0.054561066338082824,0
1886,-0.03003628740502069,0.9939133094018117,0.03962775398868718,0
1887,0.04164570657852919,0.9822967596504691,0.09805632589915356,0
1888,0.00674740851763838,0.9904962425810198,0.05170276448247577,0
1889,0.03971043993091222,0.9634490438935538,0.08585514701033785,0
1890,0.07773690020699975,0.9807324125651679,0.01613870496345091,0
1891,0.0607283934025848,1.0997317484406075,-0.025412582319010352,0
1892,0.048566536813284183,0.9518859037461267,-0.05481628789401488,0
1893,0.07487685404641294,0.9828333029280145,-0.06673096054709586,0
1894,0.08590267351807308,0.9765382885182289,-0.16051704424415325,0
1895,0.08177471521298457,0.9826011526869833,-0.09119399468116646,0
1896,0.0972798813593822,0.9773452843285736,-0.09408535295821813,0
1897,0.20008543892701616,1.0067173814101098,-0.05073451959840361,0
1898,0.15812043349997584,0.9059954731456945,0.15622442106382914,0
1899,0.12520881856487417,1.0420125041115382,-0.01575619555537773,0
1900,0.18472492988848913,1.020333758168779,0.02417668898843099,0
1901,0.14306562277570645,0.9250128569473424,0.02733196445119271,0
1902,0.2282762412167938,0.872055675845712,0.15875809128423668,0
